seller_nickname,stock_total,precio_promedio,logistic_type_unique,pct_new,pct_refurbished,categorias_unicas,price_capped,stock_capped,price_log,stock_log,cluster
30cbf26b3f,372,682.6666666666666,1,1.0,0.0,3,682.6666666666666,372.0,6.527470469404271,5.921578419643816,0
30cde36c4f,1,14000.0,1,0.0,0.0,1,14000.0,1.0,9.546884034617923,0.6931471805599453,2
30ce206721,15871,397.5,1,1.0,0.0,2,397.5,15871.0,5.98770749823027,9.672311829524654,0
30cf80d047,144,1424.0,2,1.0,0.0,2,1424.0,144.0,7.261927092702751,4.976733742420574,1
30cfb8e30e,10,1047.0,1,1.0,0.0,1,1047.0,10.0,6.954638864880987,2.3978952727983707,0
30d1200c78,1,2600.0,1,1.0,0.0,1,2600.0,1.0,7.8636512654486515,0.6931471805599453,0
30d229e3c4,6,11799.0,1,1.0,0.0,1,11799.0,6.0,9.375854810453756,1.9459101490553128,0
30d22cdbd8,221,314.37,1,1.0,0.0,3,314.37,221.0,5.753746552693649,5.402677381872279,0
30d2d297ed,118,1025.0,2,1.0,0.0,2,1025.0,118.0,6.933423025730715,4.77912349311153,1
30d3560489,38,140.3,1,1.0,0.0,1,140.3,38.0,4.950885289690482,3.6635616461296463,0
30d3f95191,18559,857.7666666666668,1,1.0,0.0,2,857.7666666666668,18559.0,6.755497251402568,9.828764006340192,0
30d4c53603,48,74.0,1,1.0,0.0,1,74.0,48.0,4.31748811353631,3.8918202981106265,0
30d565fa0f,0,205.765,1,1.0,0.0,2,205.765,0.0,5.331582882662644,0.0,0
30d5d7bd93,2,1370.0,1,1.0,0.0,1,1370.0,2.0,7.223295679562314,1.0986122886681098,0
30d6f763ff,3997,478.125,1,1.0,0.0,2,478.125,3997.0,6.171961523700719,8.293549515060345,0
30d75cd111,1,1650.0,1,0.0,0.0,1,1650.0,1.0,7.409136443920128,0.6931471805599453,2
30d787aa14,12992,294.74333333333334,2,1.0,0.0,3,294.74333333333334,12992.0,5.689491961043428,9.472166029882736,1
30dbd89a8a,2,180.0,1,1.0,0.0,1,180.0,2.0,5.198497031265826,1.0986122886681098,0
30de691dda,10,965.505,2,1.0,0.0,2,965.505,10.0,6.873686471940746,2.3978952727983707,1
30de6a2a87,2,874.0,1,1.0,0.0,2,874.0,2.0,6.774223886357614,1.0986122886681098,0
30df52f69d,100,550.0,1,1.0,0.0,1,550.0,100.0,6.311734809152915,4.61512051684126,0
30e2423485,98,878.81,1,1.0,0.0,1,878.81,98.0,6.77970597506962,4.59511985013459,0
30e4879672,9,3986.6,2,1.0,0.0,2,3986.6,9.0,8.290944825148548,2.302585092994046,1
30e6a12d79,1,670.0,1,1.0,0.0,1,670.0,1.0,6.508769136971682,0.6931471805599453,0
30ec820662,2,1200.0,1,1.0,0.0,1,1200.0,2.0,7.090909822079984,1.0986122886681098,0
30ec9bbcef,1,800.0,1,0.0,0.0,1,800.0,1.0,6.68586094706836,0.6931471805599453,2
30edafbf77,983,272.0,1,1.0,0.0,1,272.0,983.0,5.60947179518496,6.891625897052253,0
30edce36ac,2134,670.3542857142857,3,1.0,0.0,4,670.3542857142857,2134.0,6.509296994224096,7.666221925662725,1
30ee65aec8,15,1415.6666666666667,1,1.0,0.0,1,1415.6666666666667,15.0,7.256061973250353,2.772588722239781,0
30efc53c08,1,3478.0,1,1.0,0.0,1,3478.0,1.0,8.154500175151941,0.6931471805599453,0
30f012b28e,20,215.12,1,1.0,0.0,1,215.12,20.0,5.375833808975865,3.044522437723423,0
30f0c9c2d6,4,374.0,1,0.0,0.0,2,374.0,4.0,5.926926025970411,1.6094379124341005,2
30f0e330cd,1,350.0,1,0.0,0.0,1,350.0,1.0,5.860786223465865,0.6931471805599453,2
30f32ba895,213,274.5,1,1.0,0.0,1,274.5,213.0,5.6185876285929695,5.365976015021851,0
30f3d8a8df,23,299.0,1,1.0,0.0,1,299.0,23.0,5.703782474656201,3.1780538303479458,0
30f785462f,525,260.274,1,1.0,0.0,2,260.274,525.0,5.565569665088304,6.26530121273771,0
30fb47f08d,50,425.0,1,1.0,0.0,1,425.0,50.0,6.054439346269371,3.9318256327243257,0
30fb6ca061,1,462.0,1,1.0,0.0,1,462.0,1.0,6.137727054086234,0.6931471805599453,0
30fb7427c2,7,123.0,1,1.0,0.0,1,123.0,7.0,4.820281565605037,2.079441541679836,0
30fec2b78b,1140,186.87,1,1.0,0.0,2,186.87,1140.0,5.235750234279208,7.039660349862076,0
31007544f5,20,1752.3333333333333,1,1.0,0.0,2,1752.3333333333333,20.0,7.469274017063646,3.044522437723423,0
3100794eaa,232,1046.9522222222222,1,1.0,0.0,3,1046.9522222222222,232.0,6.954593274359143,5.4510384535657,0
3102fc6699,1,199.99,1,1.0,0.0,1,199.99,1.0,5.30325515557766,0.6931471805599453,0
3103e09afe,1,550.0,1,1.0,0.0,1,550.0,1.0,6.311734809152915,0.6931471805599453,0
3103e49b5f,1,1995.0,1,1.0,0.0,1,1995.0,1.0,7.59890045687141,0.6931471805599453,0
310757ee2e,1,826.0,1,1.0,0.0,1,826.0,1.0,6.717804695023691,0.6931471805599453,0
31094e14ab,38,680.0,1,1.0,0.0,1,680.0,38.0,6.523562306149512,3.6635616461296463,0
310a3b594c,11,345.0,1,1.0,0.0,2,345.0,11.0,5.846438775057725,2.4849066497880004,0
310b74ab01,1,3900.0,1,1.0,0.0,1,3900.0,1.0,8.268988209506656,0.6931471805599453,0
310c0e1c1f,87,123.75,1,1.0,0.0,2,123.75,87.0,4.826311734631628,4.477336814478207,0
31104d2015,1,299000.0,1,1.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453,0
3110bb40c3,104,189.1,1,1.0,0.0,1,189.1,104.0,5.247550249494384,4.653960350157523,0
3112c6aebf,32,199.0,1,1.0,0.0,1,199.0,32.0,5.298317366548036,3.49650756146648,0
3113c491da,1,2750.0,1,0.0,0.0,1,2750.0,1.0,7.919719760924575,0.6931471805599453,2
31186a7f3a,1000,999.0,1,1.0,0.0,1,999.0,1000.0,6.907755278982137,6.90875477931522,0
3118cd89be,1971,459.0,1,1.0,0.0,2,459.0,1971.0,6.131226489483141,7.586803535162581,0
3119f6447d,3,5000.0,1,1.0,0.0,1,5000.0,3.0,8.517393171418904,1.3862943611198906,0
311a3cf7bb,8,1650.0,1,1.0,0.0,1,1650.0,8.0,7.409136443920128,2.19722457733622,0
311ae77966,1,299.0,1,0.0,0.0,1,299.0,1.0,5.703782474656201,0.6931471805599453,2
311ec8d45f,1,700.0,1,1.0,0.0,1,700.0,1.0,6.55250788703459,0.6931471805599453,0
311f8af4ea,5,4586.9,1,1.0,0.0,1,4586.9,5.0,8.431177682022188,1.791759469228055,0
31201652e2,19,112.5,1,1.0,0.0,1,112.5,19.0,4.7318028369214575,2.995732273553991,0
31210337c0,14,249.63,1,1.0,0.0,1,249.63,14.0,5.523977747986521,2.70805020110221,0
3122341ab4,6,193.63,1,1.0,0.0,1,193.63,6.0,5.271100320254484,1.9459101490553128,0
31234da462,30,684.0066666666667,1,1.0,0.0,3,684.0066666666667,30.0,6.529428570574964,3.4339872044851463,0
312370e80a,100,1153.04,2,1.0,0.0,2,1153.04,100.0,7.051024108512391,4.61512051684126,1
31249ba7fd,3,364.0,1,1.0,0.0,2,364.0,3.0,5.899897353582492,1.3862943611198906,0
312622cc39,584,134.68,1,1.0,0.0,1,134.68,584.0,4.910299172043593,6.371611847231857,0
31262eac14,1,298.0,1,1.0,0.0,1,298.0,1.0,5.700443573390687,0.6931471805599453,0
3126b6f608,8261,838.6428571428571,1,1.0,0.0,9,838.6428571428571,8261.0,6.732976631358912,9.01942196795671,6
31278dce5b,36,1250.5,1,1.0,0.0,2,1250.5,36.0,7.132098110871829,3.610917912644224,0
312800059b,9,1499.0,1,1.0,0.0,1,1499.0,9.0,7.313220387090301,2.302585092994046,0
312a029fd4,75,167.14499999999998,2,1.0,0.0,2,167.14499999999998,75.0,5.1248267023888365,4.330733340286331,1
312a5f86ad,29,795.4070833333334,1,0.0,0.0,5,795.4070833333334,29.0,6.680110466341012,3.4011973816621555,2
312c0f93f6,573,339.32666666666665,2,1.0,0.0,10,339.32666666666665,573.0,5.829905940666106,6.352629396319567,6
312df56f30,314,414.708,1,1.0,0.0,4,414.708,314.0,6.029983090720998,5.752572638825633,0
312e699f5f,2,323.0,1,0.0,0.0,1,323.0,2.0,5.780743515792329,1.0986122886681098,2
31305e5295,1,99.0,1,0.0,0.0,1,99.0,1.0,4.605170185988092,0.6931471805599453,2
31370621c2,18,17900.0,1,0.0,0.0,1,17900.0,18.0,9.792611856190192,2.9444389791664403,2
313a833889,1084,399.524,1,1.0,0.0,5,399.524,1084.0,5.99277368980661,6.98933526597456,0
313b543f39,3,325.0,1,0.0,0.0,1,325.0,3.0,5.786897381366708,1.3862943611198906,2
313be45b66,12,1075.5,1,1.0,0.0,1,1075.5,12.0,6.981470316804418,2.5649493574615367,0
313cfa5aad,0,1620.0,1,1.0,0.0,1,1620.0,0.0,7.390798521735676,0.0,0
313e1f9d63,1,1281.55,1,1.0,0.0,1,1281.55,1.0,7.156605562639752,0.6931471805599453,0
313ece9725,1,199.99,1,0.0,0.0,1,199.99,1.0,5.30325515557766,0.6931471805599453,2
31430dce71,200,2554.75,1,1.0,0.0,1,2554.75,200.0,7.846101001637123,5.303304908059076,0
3144ed352f,69,123.5,1,1.0,0.0,3,123.5,69.0,4.824305715904762,4.248495242049359,0
31471d438d,58,53999.0,1,1.0,0.0,2,53999.0,58.0,10.896739325546411,4.07753744390572,0
3148026b35,0,182.57,1,1.0,0.0,1,182.57,0.0,5.212596066142559,0.0,0
3149715f36,284,1267.225,1,1.0,0.0,2,1267.225,284.0,7.145373564050659,5.652489180268651,0
314c0349bd,1,3000.0,1,0.0,0.0,1,3000.0,1.0,8.006700845440367,0.6931471805599453,2
314cd5fb3d,2,1350.0,1,1.0,0.0,1,1350.0,2.0,7.208600337960199,1.0986122886681098,0
314df49b59,21330,439.07,2,1.0,0.0,9,439.07,19509.350000000013,6.0869338051677815,9.878700372974444,6
314f3c8d10,10,1199.0,1,1.0,0.0,1,1199.0,10.0,7.090076835776092,2.3978952727983707,0
3153e653d6,4,700.0,1,1.0,0.0,1,700.0,4.0,6.55250788703459,1.6094379124341005,0
3155ee2113,3,2295.333333333333,1,1.0,0.0,1,2295.333333333333,3.0,7.7390689269250865,1.3862943611198906,0
31581c316e,1992,3554.468,1,1.0,0.0,7,3554.468,1992.0,8.176241979142445,7.597396320212795,0
315965fe17,164,4838.428571428572,2,1.0,0.0,4,4838.428571428572,164.0,8.484551928986177,5.10594547390058,1
315a966eef,3,327.0,1,1.0,0.0,1,327.0,3.0,5.793013608384144,1.3862943611198906,0
315b0c0459,1,1000.0,1,0.0,0.0,1,1000.0,1.0,6.90875477931522,0.6931471805599453,2
315ba71f4b,2,3499.0,1,1.0,0.0,1,3499.0,2.0,8.160518247477505,1.0986122886681098,0
315c358ab6,417,4759.166666666667,1,1.0,0.0,3,4759.166666666667,417.0,8.468037960618092,6.035481432524756,0
315c8b65b4,7,613.3333333333334,1,1.0,0.0,1,613.3333333333334,7.0,6.420537669001714,2.079441541679836,0
315d37b4b2,78,989.75,1,1.0,0.0,2,989.75,78.0,6.898462232070544,4.3694478524670215,0
315f312b54,99997,2389.13,1,1.0,0.0,1,2389.13,19509.350000000013,7.779103036751733,9.878700372974444,0
3161c4fc3a,1974,1252.1814285714286,2,1.0,0.0,6,1252.1814285714286,1974.0,7.13344073976254,7.5883236773352225,1
31624a0ea5,166,2531.68,1,1.0,0.0,5,2531.68,166.0,7.837033309608905,5.117993812416755,0
3162cc1b1d,3,169.0,1,1.0,0.0,1,169.0,3.0,5.135798437050262,1.3862943611198906,0
31634daaf9,1,2999.0,1,0.0,0.0,1,2999.0,1.0,8.006367567650246,0.6931471805599453,2
31648b2eb8,1,999.0,1,0.0,0.0,1,999.0,1.0,6.907755278982137,0.6931471805599453,2
31657f8acb,1,1500.0,1,0.0,0.0,1,1500.0,1.0,7.313886831633462,0.6931471805599453,2
3165d3e8c7,1,850.0,1,0.0,0.0,1,850.0,1.0,6.746412128573375,0.6931471805599453,2
3166895218,97,408.0,1,1.0,0.0,3,408.0,97.0,6.013715156042802,4.584967478670572,0
316e089731,80,3549.083333333333,2,1.0,0.0,2,3549.083333333333,80.0,8.174726356372352,4.394449154672439,1
316ff41a1d,60,610.1833333333334,1,1.0,0.0,3,610.1833333333334,60.0,6.415396968719604,4.110873864173311,0
3176c815ce,199,148.0,1,1.0,0.0,1,148.0,199.0,5.003946305945459,5.298317366548036,0
317a4d1fd5,2338,872.71,1,1.0,0.0,1,872.71,2338.0,6.772748512814833,7.757478766584179,0
317d028357,6650,173.75472222222223,2,1.0,0.0,3,173.75472222222223,6650.0,5.163383403479697,8.802522498284421,1
31802a76cc,6,6382.333333333333,2,1.0,0.0,2,6382.333333333333,6.0,8.761445705940682,1.9459101490553128,1
318133c312,9,3820.7,1,1.0,0.0,1,3820.7,9.0,8.24845062878385,2.302585092994046,0
31822122ce,3,9000.0,1,1.0,0.0,1,9000.0,3.0,9.105090961257083,1.3862943611198906,0
318336b11f,115,322.615,1,1.0,0.0,2,322.615,115.0,5.779554537632913,4.7535901911063645,0
31837ab7ac,435,311.3333333333333,1,1.0,0.0,3,311.3333333333333,435.0,5.744070993570312,6.077642243349034,0
3183e1fe20,1,35100.0,1,0.0,0.0,1,35100.0,1.0,10.465984899076616,0.6931471805599453,2
3184a9eb33,0,498.0,1,1.0,0.0,1,498.0,0.0,6.212606095751519,0.0,0
3186020c4d,10,1429.0,1,1.0,0.0,1,1429.0,10.0,7.265429723253953,2.3978952727983707,0
3187e22d6a,0,9999.0,1,1.0,0.0,1,9999.0,0.0,9.210340371976184,0.0,0
318b25471d,1,2680.0,1,0.0,0.0,1,2680.0,1.0,7.893945138235959,0.6931471805599453,2
318c2bbab4,6,13432.25,1,1.0,0.0,1,13432.25,6.0,9.505488255773477,1.9459101490553128,0
318c3d22f3,13,618.0,1,1.0,0.0,2,618.0,13.0,6.428105272684596,2.6390573296152584,0
318d261cc3,388,870.0,1,1.0,0.0,1,870.0,388.0,6.769641976852503,5.963579343618446,0
318d2b1287,33860,669.44125,2,1.0,0.0,4,669.44125,19509.350000000013,6.5079360777045485,9.878700372974444,1
319123d620,4770,333.84,1,1.0,0.0,3,333.84,4770.0,5.813652805791856,8.470311205516108,0
319163dd27,5,2529.4,1,0.0,0.0,4,2529.4,5.0,7.836132671991439,1.791759469228055,2
31926ffee1,358,142.405,1,1.0,0.0,2,142.405,358.0,4.96567279506115,5.883322388488279,0
3194680a3d,38,946.3333333333334,1,1.0,0.0,4,946.3333333333334,38.0,6.853651019988936,3.6635616461296463,0
3194aee395,2,1200.0,1,0.0,0.0,1,1200.0,2.0,7.090909822079984,1.0986122886681098,2
319620193d,9,4377.777777777777,1,0.0,0.0,1,4377.777777777777,9.0,8.384524918260407,2.302585092994046,2
319633bdc9,14,542.29,1,1.0,0.0,1,542.29,14.0,6.297643247350904,2.70805020110221,0
3199f0ca7c,2,10000.0,1,0.0,0.0,1,10000.0,2.0,9.210440366976515,1.0986122886681098,2
3199fb2d78,45,4065.0,1,1.0,0.0,2,4065.0,45.0,8.310414994188292,3.828641396489095,0
319b5dae99,19,230.0,1,1.0,0.0,1,230.0,19.0,5.442417710521793,2.995732273553991,0
319bd37cf6,1,110.0,1,1.0,0.0,1,110.0,1.0,4.709530201312334,0.6931471805599453,0
319d54f972,1,950.0,1,1.0,0.0,1,950.0,1.0,6.85751406254539,0.6931471805599453,0
319fede114,1398,288.56666666666666,2,1.0,0.0,2,288.56666666666666,1398.0,5.6683855525977656,7.243512974665482,1
31a0c9c256,1,1200.0,1,1.0,0.0,1,1200.0,1.0,7.090909822079984,0.6931471805599453,0
31a1b73e3d,1,1800.0,1,1.0,0.0,1,1800.0,1.0,7.496097345175956,0.6931471805599453,0
31a1bf3080,121,328.9133333333333,1,1.0,0.0,3,328.9133333333333,121.0,5.798829993705583,4.804021044733257,0
31a1cc9baa,595,225.035,1,1.0,0.0,2,225.035,595.0,5.420689854538227,6.39024066706535,0
31a4aeafa0,1,1710.0,1,1.0,0.0,1,1710.0,1.0,7.444833273892193,0.6931471805599453,0
31a70c9ce8,26,587.1859999999999,1,0.8,0.0,4,587.1859999999999,26.0,6.37704322440855,3.295836866004329,0
31a86e9a37,1,30000.0,1,1.0,0.0,1,30000.0,1.0,10.308985993422082,0.6931471805599453,0
31ad160cca,76,1070.0025,1,1.0,0.0,4,1070.0025,76.0,6.976350404712065,4.343805421853684,0
31aef8e2ef,1,200.0,1,0.0,0.0,1,200.0,1.0,5.303304908059076,0.6931471805599453,2
31af5e2637,1,3100.0,1,0.0,0.0,1,3100.0,1.0,8.03947991910045,0.6931471805599453,2
31af9feb0d,4,2041.0,1,1.0,0.0,1,2041.0,4.0,7.621684998724611,1.6094379124341005,0
31afc9df91,1,14900.0,1,1.0,0.0,1,14900.0,1.0,9.60918360377546,0.6931471805599453,0
31b2a4d020,887,687.26,1,1.0,0.0,1,687.26,887.0,6.534166673521232,6.78897174299217,0
31b3a40fd4,290,343.0,1,1.0,0.0,1,343.0,290.0,5.840641657373398,5.673323267171493,0
31b78de362,305,482.3825,1,1.0,0.0,1,482.3825,305.0,6.180808265710892,5.723585101952381,0
31bc01ceb8,1,4299.0,1,0.0,0.0,1,4299.0,1.0,8.366370301681654,0.6931471805599453,2
31bcd65b33,2,1449.5,1,0.5,0.0,1,1449.5,2.0,7.279663603561459,1.0986122886681098,2
31c2ef7f06,1,3000000.0,1,1.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453,0
31c48ef433,93,987.49,1,1.0,0.0,1,987.49,93.0,6.896178526221616,4.543294782270004,0
31c63b5305,318,239.2,1,1.0,0.0,1,239.2,318.0,5.481471909645883,5.765191102784844,0
31c99236c7,2,2200.0,1,0.0,0.0,1,2200.0,2.0,7.696667081526462,1.0986122886681098,2
31ca7f899e,11,570.8,1,1.0,0.0,1,570.8,11.0,6.348789279888211,2.4849066497880004,0
31cda8f102,89,401.15,1,1.0,0.0,1,401.15,89.0,5.996825153350078,4.499809670330265,0
31d41b5162,1,12999.98,1,0.0,0.0,1,12999.98,1.0,9.47278001821778,0.6931471805599453,2
31d613a336,2,424.5,1,0.0,0.0,1,424.5,2.0,6.053264948013429,1.0986122886681098,2
31d76e8a28,751,257.99692307692305,2,1.0,0.0,8,257.99692307692305,751.0,5.55681618161709,6.62273632394984,6
31db04f66c,1,5000.0,1,0.0,0.0,1,5000.0,1.0,8.517393171418904,0.6931471805599453,2
31dbcb4d6e,4,105.0,1,1.0,0.0,1,105.0,4.0,4.663439094112067,1.6094379124341005,0
31dbeb215f,1,29000.0,1,0.0,0.0,1,29000.0,1.0,10.275085591132717,0.6931471805599453,2
31de7091b0,120,158.2,1,1.0,0.0,1,158.2,120.0,5.0701612734102826,4.795790545596741,0
31dec21490,1,170.0,1,1.0,0.0,1,170.0,1.0,5.14166355650266,0.6931471805599453,0
31e0b0b6fb,2,350.0,1,1.0,0.0,1,350.0,2.0,5.860786223465865,1.0986122886681098,0
31e0f81d3f,241,479.99,1,1.0,0.0,1,479.99,241.0,6.175846479868856,5.488937726156687,0
31e6732709,249,55.18,1,1.0,0.0,1,55.18,249.0,4.0285608216760975,5.521460917862246,0
31e89cf2a8,1,1800.0,1,0.0,0.0,1,1800.0,1.0,7.496097345175956,0.6931471805599453,2
31ead1d2ac,23,1890.0,1,1.0,0.0,1,1890.0,23.0,7.544861068658458,3.1780538303479458,0
31eaf117e5,1,700.0,1,0.0,0.0,1,700.0,1.0,6.55250788703459,0.6931471805599453,2
31eb2d3942,25,440.0,1,1.0,0.0,1,440.0,25.0,6.089044875446846,3.258096538021482,0
31ef7965b7,100,298.0,1,1.0,0.0,1,298.0,100.0,5.700443573390687,4.61512051684126,0
31f2ff2959,1,7400.0,1,0.0,0.0,1,7400.0,1.0,8.909370405197466,0.6931471805599453,2
31f361a8bd,10,500.0,1,1.0,0.0,1,500.0,10.0,6.2166061010848646,2.3978952727983707,0
31f36a2296,4,1049.0,1,1.0,0.0,2,1049.0,4.0,6.956545443151569,1.6094379124341005,0
31f40f3f07,2,380.0,1,1.0,0.0,1,380.0,2.0,5.942799375126701,1.0986122886681098,0
31f4b28842,2,2569.0,1,1.0,0.0,1,2569.0,2.0,7.851661177889265,1.0986122886681098,0
31f57b758a,1,2188.6,1,1.0,0.0,1,2188.6,1.0,7.69147415772647,0.6931471805599453,0
31f74bf61c,321,464.0,1,0.5,0.0,2,464.0,321.0,6.142037405587356,5.7745515455444085,0
31f947b652,1,3000.0,1,0.0,0.0,1,3000.0,1.0,8.006700845440367,0.6931471805599453,2
31f972d14d,30,190.0,1,1.0,0.0,1,190.0,30.0,5.25227342804663,3.4339872044851463,0
31f9a29c61,15,492.8,1,1.0,0.0,2,492.8,15.0,6.202130576911079,2.772588722239781,0
31fabf35a6,1,1299.0,1,1.0,0.0,1,1299.0,1.0,7.170119543449628,0.6931471805599453,0
31fc095adf,2,4200.0,1,1.0,0.0,1,4200.0,2.0,8.343077871169383,1.0986122886681098,0
31fca73ad5,482,1969.5384615384612,1,1.0,0.0,7,1969.5384615384612,482.0,7.586062115114179,6.180016653652572,0
31fd838289,3093,511.7966666666666,1,1.0,0.0,3,511.7966666666666,3093.0,6.239879405325323,8.037220031133012,0
31fdb73775,3294,606.5066666666667,2,1.0,0.0,3,606.5066666666667,3294.0,6.40936314909139,8.100161446936607,1
3200294412,1,180.0,1,0.0,0.0,1,180.0,1.0,5.198497031265826,0.6931471805599453,2
32013a85e7,12,2610.0,1,1.0,0.0,2,2610.0,12.0,7.867488568699128,2.5649493574615367,0
32066279d0,4,220.0,1,0.0,0.0,2,220.0,4.0,5.3981627015177525,1.6094379124341005,2
3207a3c5e8,3385,534.47,1,1.0,0.0,2,534.47,3385.0,6.283144865909526,8.12740456269308,0
320aefb9b0,16,429.98,2,1.0,0.0,2,429.98,16.0,6.066061685314765,2.833213344056216,1
320d1a5123,4,320.0,1,1.0,0.0,2,320.0,4.0,5.771441123130016,1.6094379124341005,0
320df2c562,1,11500.0,1,1.0,0.0,1,11500.0,1.0,9.35018926709258,0.6931471805599453,0
32108aca46,20,566.37,1,1.0,0.0,1,566.37,20.0,6.34101164822403,3.044522437723423,0
32142ea385,2,399.5,1,0.0,0.0,1,399.5,2.0,5.992713766508414,1.0986122886681098,2
3214362512,1,29500.0,1,0.0,0.0,1,29500.0,1.0,10.292179440058462,0.6931471805599453,2
32156dbfff,417,1328.13,2,1.0,0.0,1,1328.13,417.0,7.192279871837587,6.035481432524756,1
3216c888e8,1,1300.0,1,0.0,0.0,1,1300.0,1.0,7.170888478512505,0.6931471805599453,2
3217a047b8,5,945.0,1,1.0,0.0,1,945.0,5.0,6.852242569051878,1.791759469228055,0
32183faded,1,6500.0,1,0.0,0.0,1,6500.0,1.0,8.77971129020447,0.6931471805599453,2
3219436668,288,300.8666666666667,1,1.0,0.0,1,300.8666666666667,288.0,5.709985418780809,5.666426688112432,0
3219963d73,1,11000.0,1,0.0,0.0,1,11000.0,1.0,9.305741456739437,0.6931471805599453,2
321fba08c0,0,1215.89,1,1.0,0.0,1,1215.89,0.0,7.104053702706886,0.0,0
321fd73b15,1098,274.0,1,1.0,0.0,2,274.0,1098.0,5.616771097666572,7.002155954403621,0
32207672e2,19,872.3966666666666,1,1.0,0.0,3,872.3966666666666,19.0,6.77238982454162,2.995732273553991,0
32226c4f5a,14,13390.0,1,1.0,0.0,1,13390.0,14.0,9.502338118495564,2.70805020110221,0
3222892507,90,2647.186,2,1.0,0.0,3,2647.186,90.0,7.881630156281909,4.51085950651685,1
3224bbbabb,165,849.0,1,1.0,0.0,1,849.0,165.0,6.745236349484363,5.111987788356544,0
32263d2695,2994,200.0,1,1.0,0.0,1,200.0,2994.0,5.303304908059076,8.00469951054955,0
3227ee1582,20,440.25,1,1.0,0.0,2,440.25,20.0,6.089611608247506,3.044522437723423,0
3228cf5c62,107,755.25,1,1.0,0.0,1,755.25,107.0,6.628372009345052,4.68213122712422,0
32294c5198,11,1149.0,1,1.0,0.0,1,1149.0,11.0,7.047517221357296,2.4849066497880004,0
32295fd9c1,1,700.0,1,0.0,0.0,1,700.0,1.0,6.55250788703459,0.6931471805599453,2
3229d27f35,2,1199.5,1,1.0,0.0,1,1199.5,2.0,7.090493415661308,1.0986122886681098,0
322a66e53c,597,1136.7085714285715,2,1.0,0.0,12,1136.7085714285715,597.0,7.036771493514452,6.393590753950631,6
322a68227d,32,464.1,1,1.0,0.0,1,464.1,32.0,6.142252436230051,3.49650756146648,0
322ba42353,196,561.18,1,1.0,0.0,1,561.18,196.0,6.331822083311005,5.2832037287379885,0
322c2f90be,50,299.0,1,1.0,0.0,1,299.0,50.0,5.703782474656201,3.9318256327243257,0
322cd3a44b,74,1228.5,1,1.0,0.0,1,1228.5,74.0,7.114362861656248,4.31748811353631,0
322fe82c12,10,670.0,1,1.0,0.0,1,670.0,10.0,6.508769136971682,2.3978952727983707,0
32321717e6,3,3465.6666666666665,1,0.0,0.0,2,3465.6666666666665,3.0,8.150948796461355,1.3862943611198906,2
3232cdf823,12,244.0,2,1.0,0.0,1,244.0,12.0,5.501258210544727,2.5649493574615367,1
3233c9c953,1,1783.62,1,1.0,0.0,1,1783.62,1.0,7.486960786396417,0.6931471805599453,0
323a9d3604,158,271.0,1,1.0,0.0,1,271.0,158.0,5.605802066295998,5.068904202220232,0
323b1dd8b6,1,649.0,1,1.0,0.0,1,649.0,1.0,6.476972362889683,0.6931471805599453,0
323bed796e,10,1850.0,1,1.0,0.0,1,1850.0,10.0,7.523481312573497,2.3978952727983707,0
323c2d2e99,3,922.025,2,1.0,0.0,2,922.025,3.0,6.82765631972651,1.3862943611198906,1
323cae2de5,3,3616.025,1,1.0,0.0,2,3616.025,3.0,8.193407143733575,1.3862943611198906,0
323d3947ec,1,9500.0,1,0.0,0.0,1,9500.0,1.0,9.15915233520675,0.6931471805599453,2
323e2dd27d,109,11250.0,1,0.5,0.0,1,11250.0,109.0,9.328212292571072,4.700480365792417,2
324360f5de,529,612.25,1,1.0,0.0,1,612.25,529.0,6.418772683138599,6.272877006546167,0
3244a3fcc5,2228,464.5748387096775,1,1.0,0.0,4,464.5748387096775,2228.0,6.1432728543849855,7.709308333385869,0
3244bc6722,48,117.82,1,1.0,0.0,2,117.82,48.0,4.777609742927595,3.8918202981106265,0
32471832ef,54,616.0,2,1.0,0.0,1,616.0,54.0,6.424869023905388,4.007333185232471,1
3247352eb9,21,350.0,1,1.0,0.0,1,350.0,21.0,5.860786223465865,3.091042453358316,0
32497f3bbc,1,200000.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453,2
3249f579c5,381,400.798,1,0.8,0.0,3,400.798,381.0,5.99594947476765,5.945420608606575,0
324a7b0966,83,2483.5575,2,1.0,0.0,9,2483.5575,83.0,7.817849854264205,4.430816798843313,6
324a8cda18,25,465.6666666666667,1,1.0,0.0,1,465.6666666666667,25.0,6.145615226935241,3.258096538021482,0
324d090040,0,1399.0,1,1.0,0.0,1,1399.0,0.0,7.24422751560335,0.0,0
324d17019c,2,160.31,1,1.0,0.0,1,160.31,2.0,5.083327979489696,1.0986122886681098,0
324e3a9c1e,546,149.19230769230768,2,1.0,0.0,12,149.19230769230768,546.0,5.011916524252304,6.304448802421981,6
3251a68fbd,0,2800.0,1,0.0,0.0,1,2800.0,0.0,7.937731775260109,0.0,2
3254430b9e,300,1148.9233333333334,1,1.0,0.0,3,1148.9233333333334,300.0,7.047450552468308,5.707110264748875,0
3256a5e9a5,10,270.0,1,1.0,0.0,1,270.0,10.0,5.602118820879701,2.3978952727983707,0
